sep=,
2023-11-13 07:22:44,1071
2023-11-13 07:24:51,1067
2023-11-13 07:26:58,1065
2023-11-13 07:29:05,1062
2023-11-13 07:31:12,1063
2023-11-13 07:33:19,1055
2023-11-13 07:35:26,1059
2023-11-13 07:37:33,1058
2023-11-13 07:39:41,1054
2023-11-13 07:41:48,1059
2023-11-13 07:43:55,1059
2023-11-13 07:46:02,1060
2023-11-13 07:48:09,1065
2023-11-13 07:50:16,1068
2023-11-13 07:52:23,1071
2023-11-13 07:54:30,1070
2023-11-13 07:56:37,1071
2023-11-13 07:58:44,1070
2023-11-13 08:00:51,1068
2023-11-13 08:02:58,1068
2023-11-13 08:05:05,1071
2023-11-13 08:07:12,1063
2023-11-13 08:09:19,1059
2023-11-13 08:11:26,1064
2023-11-13 08:13:33,1061
2023-11-13 08:15:40,1060
2023-11-13 08:17:47,1051
2023-11-13 08:19:54,1043
2023-11-13 08:22:01,1043
2023-11-13 08:24:08,1047
2023-11-13 08:26:15,1052
2023-11-13 08:28:22,1053
2023-11-13 08:30:29,1052
2023-11-13 08:32:36,1046
2023-11-13 08:34:43,1041
2023-11-13 08:36:50,1040
2023-11-13 08:38:57,1039
2023-11-13 08:41:04,1038
2023-11-13 08:43:11,1037
2023-11-13 08:45:18,1041
2023-11-13 08:47:25,1038
2023-11-13 08:49:32,1029
2023-11-13 08:51:40,1022
2023-11-13 08:53:45,1023
2023-11-13 08:55:52,1023
2023-11-13 08:57:59,1024
2023-11-13 09:00:06,1025
2023-11-13 09:02:13,1032
2023-11-13 09:04:20,1071
2023-11-13 09:06:27,1107
2023-11-13 09:08:34,1184
2023-11-13 09:10:41,1172
2023-11-13 09:12:48,1164
2023-11-13 09:14:55,1198
2023-11-13 09:17:02,1219
2023-11-13 09:19:09,1220
2023-11-13 09:21:16,1224
2023-11-13 09:23:23,1233
2023-11-13 09:25:30,1231
2023-11-13 09:27:37,1229
2023-11-13 09:29:44,1245
2023-11-13 09:31:51,1238
2023-11-13 09:33:58,1211
2023-11-13 09:36:05,1194
2023-11-13 09:38:12,1184
2023-11-13 09:40:19,1182
2023-11-13 09:42:26,1186
2023-11-13 09:44:33,1191
2023-11-13 09:46:40,1217
2023-11-13 09:48:47,1199
2023-11-13 09:50:54,1197
2023-11-13 09:53:01,1190
2023-11-13 09:55:08,1177
2023-11-13 09:57:15,1175
2023-11-13 09:59:23,1153
2023-11-13 10:01:30,1147
2023-11-13 10:03:37,1145
2023-11-13 10:05:44,1138
2023-11-13 10:07:51,1124
2023-11-13 10:09:58,1115
2023-11-13 10:12:05,1110
2023-11-13 10:14:12,1100
2023-11-13 10:16:19,1092
2023-11-13 10:18:26,1079
2023-11-13 10:20:33,1065
2023-11-13 10:22:40,1064
2023-11-13 10:24:47,1060
2023-11-13 10:26:54,1043
2023-11-13 10:29:01,1037
2023-11-13 10:31:08,1030
2023-11-13 10:33:15,1021
2023-11-13 10:35:22,1014
2023-11-13 10:37:29,1009
2023-11-13 10:39:36,999
2023-11-13 10:41:43,996
2023-11-13 10:43:50,981
2023-11-13 10:45:57,976
2023-11-13 10:48:04,971
2023-11-13 10:50:11,966
2023-11-13 10:52:18,954
2023-11-13 10:54:25,953
2023-11-13 10:56:32,945
2023-11-13 10:58:39,942
2023-11-13 11:00:46,929
2023-11-13 11:02:53,919
2023-11-13 11:05:00,916
2023-11-13 11:07:07,914
2023-11-13 11:09:14,913
2023-11-13 11:11:21,906
2023-11-13 11:13:29,897
2023-11-13 11:15:36,889
2023-11-13 11:17:43,888
2023-11-13 11:19:50,884
2023-11-13 11:21:57,873
2023-11-13 11:24:04,869
2023-11-13 11:26:11,859
2023-11-13 11:28:18,856
2023-11-13 11:30:25,853
2023-11-13 11:32:32,847
2023-11-13 11:34:39,843
2023-11-13 11:36:46,837
2023-11-13 11:38:53,831
2023-11-13 11:41:00,829
2023-11-13 11:43:07,824
2023-11-13 11:45:14,818
2023-11-13 11:47:21,813
2023-11-13 11:49:28,812
2023-11-13 11:51:35,803
2023-11-13 11:53:42,800
2023-11-13 11:55:49,796
2023-11-13 11:57:56,791
2023-11-13 12:00:03,782
2023-11-13 12:02:10,781
2023-11-13 12:04:17,781
2023-11-13 12:06:24,774
2023-11-13 12:08:31,769
2023-11-13 12:10:38,766
2023-11-13 12:12:45,765
2023-11-13 12:14:52,760
2023-11-13 12:16:59,757
2023-11-13 12:19:06,751
2023-11-13 12:21:13,746
2023-11-13 12:23:20,746
2023-11-13 12:25:27,741
2023-11-13 12:27:35,743
2023-11-13 12:29:42,743
2023-11-13 12:31:49,737
2023-11-13 12:33:56,728
2023-11-13 12:36:03,730
2023-11-13 12:38:10,723
2023-11-13 12:40:17,719
2023-11-13 12:42:24,721
2023-11-13 12:44:31,721
2023-11-13 12:46:38,713
2023-11-13 12:48:45,708
2023-11-13 12:50:52,702
2023-11-13 12:52:59,697
2023-11-13 12:55:06,695
2023-11-13 12:57:13,691
2023-11-13 12:59:20,683
2023-11-13 13:01:27,684
2023-11-13 13:03:34,687
2023-11-13 13:05:41,684
2023-11-13 13:07:48,680
2023-11-13 13:09:55,677
2023-11-13 13:12:02,670
2023-11-13 13:14:09,665
2023-11-13 13:16:16,666
2023-11-13 13:18:23,665
2023-11-13 13:20:30,665
2023-11-13 13:22:37,649
2023-11-13 13:24:44,650
2023-11-13 13:26:51,647
2023-11-13 13:28:58,648
2023-11-13 13:31:05,645
2023-11-13 13:33:12,651
2023-11-13 13:35:19,648
2023-11-13 13:37:26,648
2023-11-13 13:39:33,641
2023-11-13 13:41:41,639
2023-11-13 13:43:48,633
2023-11-13 13:45:55,629
2023-11-13 13:48:02,632
2023-11-13 13:50:09,627
2023-11-13 13:52:16,628
2023-11-13 13:54:23,615
2023-11-13 13:56:30,620
2023-11-13 13:58:37,619
2023-11-13 14:00:44,613
2023-11-13 14:02:51,610
2023-11-13 14:04:58,605
2023-11-13 14:07:05,604
2023-11-13 14:09:12,602
2023-11-13 14:11:19,594
2023-11-13 14:13:26,588
2023-11-13 14:15:33,581
2023-11-13 14:17:40,577
2023-11-13 14:19:47,583
2023-11-13 14:21:54,579
2023-11-13 14:24:01,583
2023-11-13 14:26:08,576
2023-11-13 14:28:15,579
2023-11-13 14:30:22,581
2023-11-13 14:32:29,579
2023-11-13 14:34:36,576
2023-11-13 14:36:43,571
2023-11-13 14:38:50,570
2023-11-13 14:40:57,568
2023-11-13 14:43:04,564
2023-11-13 14:45:11,563
2023-11-13 14:47:18,565
2023-11-13 14:49:25,565
2023-11-13 14:51:32,564
2023-11-13 14:53:40,559
2023-11-13 14:55:47,556
2023-11-13 14:57:54,552
2023-11-13 15:00:01,560
2023-11-13 15:02:08,557
2023-11-13 15:04:15,560
2023-11-13 15:06:22,559
2023-11-13 15:08:29,555
2023-11-13 15:10:36,550
2023-11-13 15:12:43,551
2023-11-13 15:14:50,548
2023-11-13 15:16:57,544
2023-11-13 15:19:04,539
2023-11-13 15:21:11,544
2023-11-13 15:23:18,542
2023-11-13 15:25:25,541
2023-11-13 15:27:32,537
2023-11-13 15:29:39,536
2023-11-13 15:31:46,539
2023-11-13 15:33:53,537
2023-11-13 15:36:00,535
2023-11-13 15:38:07,532
2023-11-13 15:40:14,532
2023-11-13 15:42:21,530
2023-11-13 15:44:28,529
2023-11-13 15:46:35,531
2023-11-13 15:48:42,528
2023-11-13 15:50:49,528
2023-11-13 15:52:56,524
2023-11-13 15:55:03,522
2023-11-13 15:57:10,527
2023-11-13 15:59:16,523
2023-11-13 16:01:23,522
2023-11-13 16:03:30,527
2023-11-13 16:05:37,527
2023-11-13 16:07:44,523
2023-11-13 16:09:51,520
2023-11-13 16:11:58,522
2023-11-13 16:14:05,519
2023-11-13 16:16:12,522
2023-11-13 16:18:19,524
2023-11-13 16:20:26,519
2023-11-13 16:22:33,518
2023-11-13 16:24:40,516
2023-11-13 16:26:47,513
2023-11-13 16:28:54,511
2023-11-13 16:31:01,509
2023-11-13 16:33:08,510
2023-11-13 16:35:15,509
2023-11-13 16:37:22,510
2023-11-13 16:39:29,507
2023-11-13 16:41:36,499
2023-11-13 16:43:43,501
2023-11-13 16:45:50,497
2023-11-13 16:47:57,497
2023-11-13 16:50:04,498
2023-11-13 16:52:11,496
2023-11-13 16:54:18,498
2023-11-13 16:56:25,497
2023-11-13 16:58:32,500
2023-11-13 17:00:39,502
2023-11-13 17:02:46,503
2023-11-13 17:04:53,504
2023-11-13 17:07:00,505
2023-11-13 17:09:07,506
2023-11-13 17:11:14,502
2023-11-13 17:13:22,500
2023-11-13 17:15:29,498
2023-11-13 17:17:36,496
2023-11-13 17:19:43,499
2023-11-13 17:21:50,500
2023-11-13 17:23:57,499
2023-11-13 17:26:04,503
2023-11-13 17:28:11,505
2023-11-13 17:30:18,505
2023-11-13 17:32:25,510
2023-11-13 17:34:32,509
2023-11-13 17:36:39,511
2023-11-13 17:38:46,509
2023-11-13 17:40:53,508
2023-11-13 17:43:00,508
2023-11-13 17:45:07,510
2023-11-13 17:47:14,510
2023-11-13 17:49:21,506
2023-11-13 17:51:28,503
2023-11-13 17:53:35,504
2023-11-13 17:55:42,505
2023-11-13 17:57:49,514
2023-11-13 17:59:56,510
2023-11-13 18:02:03,514
2023-11-13 18:04:10,516
2023-11-13 18:06:17,518
2023-11-13 18:08:24,516
2023-11-13 18:10:31,526
2023-11-13 18:12:38,535
2023-11-13 18:14:45,556
2023-11-13 18:16:52,599
2023-11-13 18:18:59,644
2023-11-13 18:21:06,661
2023-11-13 18:23:13,673
2023-11-13 18:25:20,689
2023-11-13 18:27:28,694
2023-11-13 18:29:35,706
2023-11-13 18:31:42,720
2023-11-13 18:33:49,734
2023-11-13 18:35:56,740
2023-11-13 18:38:03,747
2023-11-13 18:40:10,749
2023-11-13 18:42:17,760
2023-11-13 18:44:24,761
2023-11-13 18:46:31,756
2023-11-13 18:48:38,768
2023-11-13 18:50:45,772
2023-11-13 18:52:52,780
2023-11-13 18:54:59,784
2023-11-13 18:57:06,788
2023-11-13 18:59:13,770
2023-11-13 19:01:20,787
2023-11-13 19:03:27,799
2023-11-13 19:05:34,815
2023-11-13 19:07:41,822
2023-11-13 19:09:48,831
2023-11-13 19:11:55,839
2023-11-13 19:14:02,838
2023-11-13 19:16:09,835
2023-11-13 19:18:16,843
2023-11-13 19:20:23,849
2023-11-13 19:22:30,855
2023-11-13 19:24:37,862
2023-11-13 19:26:44,875
2023-11-13 19:28:51,903
2023-11-13 19:30:58,903
2023-11-13 19:33:05,857
2023-11-13 19:35:12,863
2023-11-13 19:37:19,864
2023-11-13 19:39:27,861
2023-11-13 19:41:34,875
2023-11-13 19:43:41,877
2023-11-13 19:45:48,890
2023-11-13 19:50:02,924
2023-11-13 19:52:09,935
2023-11-13 19:54:16,948
2023-11-13 19:56:23,955
2023-11-13 19:58:30,954
2023-11-13 20:00:37,944
2023-11-13 20:02:44,948
2023-11-13 20:04:51,948
2023-11-13 20:06:58,960
2023-11-13 20:09:05,959
2023-11-13 20:11:12,965
2023-11-13 20:13:19,958
2023-11-13 20:15:26,957
2023-11-13 20:17:33,959
2023-11-13 20:19:40,964
2023-11-13 20:21:47,972
2023-11-13 20:23:54,974
2023-11-13 20:26:01,974
2023-11-13 20:28:08,956
2023-11-13 20:30:15,948
2023-11-13 20:32:22,957
2023-11-13 20:34:29,965
2023-11-13 20:36:36,976
2023-11-13 20:38:43,975
2023-11-13 20:40:50,983
2023-11-13 20:42:57,986
2023-11-13 20:45:04,992
2023-11-13 20:47:11,986
2023-11-13 20:49:18,986
2023-11-13 20:51:26,978
2023-11-13 20:53:33,974
2023-11-13 20:55:40,975
2023-11-13 20:57:47,974
2023-11-13 20:59:54,974
2023-11-13 21:02:01,970
2023-11-13 21:04:08,971
2023-11-13 21:06:15,964
2023-11-13 21:08:22,966
2023-11-13 21:10:29,978
2023-11-13 21:12:36,987
2023-11-13 21:14:43,988
2023-11-13 21:16:50,988
2023-11-13 21:18:57,992
2023-11-13 21:21:04,991
2023-11-13 21:23:11,988
2023-11-13 21:25:18,992
2023-11-13 21:27:25,987
2023-11-13 21:29:32,987
2023-11-13 21:31:39,988
2023-11-13 21:33:46,990
2023-11-13 21:35:53,995
2023-11-13 21:38:00,992
2023-11-13 21:40:07,997
2023-11-13 21:42:14,992
2023-11-13 21:44:21,999
2023-11-13 21:46:28,1000
2023-11-13 21:48:35,1000
2023-11-13 21:50:42,991
2023-11-13 21:52:49,990
2023-11-13 21:54:56,987
2023-11-13 21:57:03,983
2023-11-13 22:01:17,966
2023-11-13 22:03:25,971
2023-11-13 22:05:32,978
2023-11-13 22:07:39,977
2023-11-13 22:09:46,978
2023-11-13 22:11:53,982
2023-11-13 22:14:00,983
2023-11-13 22:16:07,974
2023-11-13 22:18:14,969
2023-11-13 22:20:21,958
2023-11-13 22:22:28,955
2023-11-13 22:24:35,959
2023-11-13 22:26:42,952
2023-11-13 22:28:49,946
2023-11-13 22:30:56,948
2023-11-13 22:33:03,953
2023-11-13 22:35:10,955
2023-11-13 22:37:17,958
2023-11-13 22:39:24,957
2023-11-13 22:41:31,951
2023-11-13 22:43:38,944
2023-11-13 22:45:45,950
2023-11-13 22:47:52,939
2023-11-13 22:49:59,932
2023-11-13 22:52:06,914
2023-11-13 22:54:13,897
2023-11-13 22:56:20,887
2023-11-13 22:58:27,871
2023-11-13 23:00:34,876
2023-11-13 23:02:41,875
2023-11-13 23:04:46,870
2023-11-13 23:06:53,870
2023-11-13 23:09:01,873
2023-11-13 23:11:08,871
2023-11-13 23:13:15,867
2023-11-13 23:15:22,866
2023-11-13 23:17:29,869
2023-11-13 23:19:36,868
2023-11-13 23:21:43,866
2023-11-13 23:23:50,864
2023-11-13 23:25:57,860
2023-11-13 23:28:04,850
2023-11-13 23:30:11,858
2023-11-13 23:32:18,858
2023-11-13 23:34:25,861
2023-11-13 23:36:32,859
2023-11-13 23:38:39,860
2023-11-13 23:40:46,853
2023-11-13 23:42:53,855
2023-11-13 23:45:00,850
2023-11-13 23:47:07,853
2023-11-13 23:49:14,856
2023-11-13 23:51:21,855
2023-11-13 23:53:28,850
2023-11-13 23:55:35,844
2023-11-13 23:57:42,847
2023-11-13 23:59:49,845
2023-11-14 00:01:56,845
2023-11-14 00:04:03,842
2023-11-14 00:06:10,832
2023-11-14 00:08:17,834
2023-11-14 00:10:24,835
2023-11-14 00:12:31,833
2023-11-14 00:14:38,830
2023-11-14 00:16:45,831
2023-11-14 00:18:52,831
2023-11-14 00:20:59,820
2023-11-14 00:23:07,824
2023-11-14 00:25:14,828
2023-11-14 00:27:21,824
2023-11-14 00:29:28,824
2023-11-14 00:31:35,826
2023-11-14 00:33:42,827
2023-11-14 00:35:49,817
2023-11-14 00:37:56,818
2023-11-14 00:40:03,820
2023-11-14 00:42:10,812
2023-11-14 00:44:17,813
2023-11-14 00:46:24,811
2023-11-14 00:48:31,810
2023-11-14 00:50:38,809
2023-11-14 00:52:45,807
2023-11-14 00:54:52,808
2023-11-14 00:56:59,807
2023-11-14 00:59:06,810
2023-11-14 01:01:13,809
2023-11-14 01:03:20,816
2023-11-14 01:05:27,814
2023-11-14 01:07:34,804
2023-11-14 01:09:41,812
2023-11-14 01:11:48,809
2023-11-14 01:13:55,808
2023-11-14 01:16:02,806
2023-11-14 01:18:09,802
2023-11-14 01:20:16,803
2023-11-14 01:22:23,803
2023-11-14 01:24:30,798
2023-11-14 01:26:37,796
2023-11-14 01:28:44,796
2023-11-14 01:30:51,794
2023-11-14 01:32:58,799
2023-11-14 01:35:06,793
2023-11-14 01:37:13,790
2023-11-14 01:39:20,792
2023-11-14 01:41:27,797
2023-11-14 01:43:34,794
2023-11-14 01:45:41,796
2023-11-14 01:47:48,791
2023-11-14 01:49:55,789
2023-11-14 01:52:02,788
2023-11-14 01:54:09,784
2023-11-14 01:56:16,790
2023-11-14 01:58:23,789
2023-11-14 02:00:30,787
2023-11-14 02:02:37,789
2023-11-14 02:04:44,788
2023-11-14 02:06:51,786
2023-11-14 02:08:58,785
2023-11-14 02:11:05,777
2023-11-14 02:13:12,770
2023-11-14 02:15:19,773
2023-11-14 02:17:26,768
2023-11-14 02:19:33,768
2023-11-14 02:21:40,756
2023-11-14 02:23:47,763
2023-11-14 02:25:54,759
2023-11-14 02:28:01,757
2023-11-14 02:30:08,756
2023-11-14 02:32:15,753
2023-11-14 02:34:22,755
2023-11-14 02:36:29,755
2023-11-14 02:38:36,759
2023-11-14 02:40:43,765
2023-11-14 02:42:50,763
2023-11-14 02:44:57,757
2023-11-14 02:47:05,754
2023-11-14 02:49:12,753
2023-11-14 02:51:19,755
2023-11-14 02:53:26,761
2023-11-14 02:55:33,758
2023-11-14 02:57:40,758
2023-11-14 02:59:47,752
2023-11-14 03:01:54,751
2023-11-14 03:04:01,754
2023-11-14 03:06:08,747
2023-11-14 03:08:15,755
2023-11-14 03:10:22,753
2023-11-14 03:12:29,749
2023-11-14 03:14:36,751
2023-11-14 03:16:43,745
2023-11-14 03:18:50,753
2023-11-14 03:20:57,753
2023-11-14 03:23:04,747
2023-11-14 03:25:11,750
2023-11-14 03:27:18,754
2023-11-14 03:29:25,753
2023-11-14 03:31:32,757
2023-11-14 03:33:39,767
2023-11-14 03:35:46,766
2023-11-14 03:37:53,764
2023-11-14 03:40:00,762
2023-11-14 03:42:07,765
2023-11-14 03:44:14,765
2023-11-14 03:46:21,762
2023-11-14 03:48:28,761
2023-11-14 03:50:35,762
2023-11-14 03:52:42,761
2023-11-14 03:54:49,763
2023-11-14 03:56:57,762
2023-11-14 03:59:04,766
2023-11-14 04:01:11,765
2023-11-14 04:03:18,763
2023-11-14 04:05:25,762
2023-11-14 04:07:32,767
2023-11-14 04:09:39,767
2023-11-14 04:11:46,766
2023-11-14 04:13:53,763
2023-11-14 04:16:00,764
2023-11-14 04:18:07,766
2023-11-14 04:20:14,764
2023-11-14 04:22:21,760
2023-11-14 04:24:28,768
2023-11-14 04:26:35,767
2023-11-14 04:28:42,767
2023-11-14 04:30:49,769
2023-11-14 04:32:56,765
2023-11-14 04:35:03,767
2023-11-14 04:37:10,768
2023-11-14 04:39:17,760
2023-11-14 04:41:24,753
2023-11-14 04:43:31,756
2023-11-14 04:45:38,757
2023-11-14 04:47:45,759
2023-11-14 04:49:52,755
2023-11-14 04:51:59,755
2023-11-14 04:54:06,758
2023-11-14 04:56:13,755
2023-11-14 04:58:20,748
2023-11-14 05:00:27,755
2023-11-14 05:02:34,753
2023-11-14 05:04:41,748
2023-11-14 05:06:48,743
2023-11-14 05:08:55,740
2023-11-14 05:11:03,731
2023-11-14 05:13:10,734
2023-11-14 05:15:17,726
2023-11-14 05:17:24,729
2023-11-14 05:19:31,732
2023-11-14 05:23:45,737
2023-11-14 05:25:52,729
2023-11-14 05:27:59,730
2023-11-14 05:30:06,727
2023-11-14 05:32:13,725
2023-11-14 05:34:20,731
2023-11-14 05:36:27,727
2023-11-14 05:38:34,727
2023-11-14 05:40:41,733
2023-11-14 05:42:48,737
2023-11-14 05:44:55,734
2023-11-14 05:47:02,738
2023-11-14 05:49:09,738
2023-11-14 05:51:16,741
2023-11-14 05:53:23,740
2023-11-14 05:55:30,742
2023-11-14 05:57:37,738
2023-11-14 05:59:44,739
2023-11-14 06:01:51,738
2023-11-14 06:03:58,741
2023-11-14 06:06:05,738
2023-11-14 06:08:12,741
2023-11-14 06:10:17,739
2023-11-14 06:12:24,741
2023-11-14 06:14:32,740
2023-11-14 06:16:39,740
2023-11-14 06:18:46,739
2023-11-14 06:20:53,740
2023-11-14 06:23:00,739
2023-11-14 06:25:07,736
2023-11-14 06:27:14,739
2023-11-14 06:29:21,739
2023-11-14 06:31:28,738
2023-11-14 06:33:35,740
2023-11-14 06:35:42,738
2023-11-14 06:37:49,743
2023-11-14 06:39:56,742
2023-11-14 06:42:03,746
2023-11-14 06:44:10,745
2023-11-14 06:46:17,749
2023-11-14 06:48:24,752
2023-11-14 06:50:31,753
2023-11-14 06:52:38,749
2023-11-14 06:54:45,748
2023-11-14 06:56:52,748
2023-11-14 06:58:59,746
2023-11-14 07:01:06,754
2023-11-14 07:03:13,750
2023-11-14 07:05:20,747
2023-11-14 07:07:27,750
2023-11-14 07:09:34,750
2023-11-14 07:11:41,751
2023-11-14 07:13:48,755
2023-11-14 07:15:55,763
2023-11-14 07:18:02,762
2023-11-14 07:20:09,766
2023-11-14 07:22:16,771
2023-11-14 07:24:23,773
2023-11-14 07:26:31,797
2023-11-14 07:28:38,866
2023-11-14 07:30:45,1056
2023-11-14 07:32:52,1076
2023-11-14 07:34:59,1048
2023-11-14 07:37:06,1005
2023-11-14 07:39:13,1029
2023-11-14 07:41:20,1046
2023-11-14 07:43:27,1062
2023-11-14 07:45:34,1070
2023-11-14 07:47:41,1078
2023-11-14 07:49:48,1075
2023-11-14 07:51:55,1084
2023-11-14 07:54:02,1077
2023-11-14 07:56:09,1065
2023-11-14 07:58:16,1059
2023-11-14 08:00:23,1058
2023-11-14 08:02:30,1051
2023-11-14 08:04:37,1062
2023-11-14 08:06:44,1071
2023-11-14 08:08:51,1081
2023-11-14 08:10:58,1064
2023-11-14 08:13:05,1062
2023-11-14 08:15:12,1063
2023-11-14 08:17:19,1051
2023-11-14 08:19:26,1046
2023-11-14 08:21:33,1027
2023-11-14 08:23:40,1020
2023-11-14 08:25:47,1014
2023-11-14 08:27:54,1006
2023-11-14 08:30:01,1002
2023-11-14 08:32:08,995
2023-11-14 08:34:15,979
2023-11-14 08:36:22,977
2023-11-14 08:38:30,972
2023-11-14 08:40:37,961
2023-11-14 08:42:44,947
2023-11-14 08:44:51,942
2023-11-14 08:46:58,938
2023-11-14 08:49:05,928
2023-11-14 08:51:12,918
2023-11-14 08:53:19,915
2023-11-14 08:55:26,907
2023-11-14 08:57:33,901
2023-11-14 08:59:40,893
2023-11-14 09:01:47,892
2023-11-14 09:03:54,881
2023-11-14 09:06:01,874
2023-11-14 09:08:08,868
2023-11-14 09:10:15,861
2023-11-14 09:12:22,856
2023-11-14 09:14:29,848
2023-11-14 09:16:36,838
2023-11-14 09:18:43,833
2023-11-14 09:20:50,827
2023-11-14 09:22:57,819
2023-11-14 09:25:04,806
2023-11-14 09:27:11,800
2023-11-14 09:29:18,804
2023-11-14 09:31:25,797
2023-11-14 09:33:32,784
2023-11-14 09:35:39,780
2023-11-14 09:37:46,775
2023-11-14 09:39:53,772
2023-11-14 09:42:00,768
2023-11-14 09:44:07,758
2023-11-14 09:46:14,750
2023-11-14 09:48:21,745
2023-11-14 09:50:29,740
2023-11-14 09:52:36,737
2023-11-14 09:56:50,723
2023-11-14 09:58:57,716
2023-11-14 10:01:04,716
2023-11-14 10:03:11,707
2023-11-14 10:05:18,705
2023-11-14 10:07:25,703
2023-11-14 10:09:32,697
2023-11-14 10:11:39,693
2023-11-14 10:13:46,689
2023-11-14 10:15:53,686
2023-11-14 10:18:00,683
2023-11-14 10:20:07,681
2023-11-14 10:22:14,673
2023-11-14 10:24:21,678
2023-11-14 10:26:28,673
2023-11-14 10:28:35,667
2023-11-14 10:30:42,663
2023-11-14 10:32:49,659
2023-11-14 10:34:56,657
2023-11-14 10:37:03,652
2023-11-14 10:39:10,642
2023-11-14 10:41:17,640
2023-11-14 10:43:24,633
2023-11-14 10:45:31,633
2023-11-14 10:47:38,626
2023-11-14 10:49:45,616
2023-11-14 10:51:52,621
2023-11-14 10:53:59,619
2023-11-14 10:56:06,611
2023-11-14 10:58:13,610
2023-11-14 11:00:20,607
2023-11-14 11:02:28,602
2023-11-14 11:04:35,601
2023-11-14 11:06:42,598
2023-11-14 11:08:49,596
2023-11-14 11:10:56,595
2023-11-14 11:13:03,586
2023-11-14 11:15:10,583
2023-11-14 11:17:17,583
2023-11-14 11:19:24,583
2023-11-14 11:21:31,575
2023-11-14 11:23:38,577
2023-11-14 11:25:45,572
2023-11-14 11:27:52,572
2023-11-14 11:29:59,565
2023-11-14 11:32:06,567
2023-11-14 11:34:13,562
2023-11-14 11:36:20,563
2023-11-14 11:38:27,561
2023-11-14 11:40:34,555
2023-11-14 11:42:41,554
2023-11-14 11:44:48,559
2023-11-14 11:46:55,551
2023-11-14 11:49:02,549
2023-11-14 11:51:09,551
2023-11-14 11:53:16,545
2023-11-14 11:55:23,542
2023-11-14 11:57:30,535
2023-11-14 11:59:37,538
2023-11-14 12:01:44,542
2023-11-14 12:03:51,534
2023-11-14 12:05:58,534
2023-11-14 12:08:05,535
2023-11-14 12:10:12,525
2023-11-14 12:12:19,530
2023-11-14 12:14:27,533
2023-11-14 12:16:34,528
2023-11-14 12:18:41,527
2023-11-14 12:20:48,532
2023-11-14 12:22:55,525
2023-11-14 12:25:02,518
2023-11-14 12:27:09,519
2023-11-14 12:29:16,521
2023-11-14 12:31:23,523
2023-11-14 12:33:30,515
2023-11-14 12:35:37,514
2023-11-14 12:41:58,508
2023-11-14 12:44:05,505
2023-11-14 12:46:12,506
2023-11-14 12:48:19,503
2023-11-14 12:50:26,502
2023-11-14 12:52:33,503
2023-11-14 12:54:40,505
2023-11-14 12:56:47,501
2023-11-14 12:58:54,499
2023-11-14 13:01:01,498
2023-11-14 13:03:08,501
2023-11-14 13:05:15,507
2023-11-14 13:07:22,502
2023-11-14 13:09:29,500
2023-11-14 13:11:36,500
2023-11-14 13:13:43,496
2023-11-14 13:15:48,492
2023-11-14 13:17:55,492
2023-11-14 13:20:03,493
2023-11-14 13:22:10,497
2023-11-14 13:24:17,497
2023-11-14 13:26:24,500
2023-11-14 13:28:31,496
2023-11-14 13:30:38,496
2023-11-14 13:32:45,488
2023-11-14 13:34:52,490
2023-11-14 13:36:59,491
2023-11-14 13:39:06,491
2023-11-14 13:43:20,489
2023-11-14 13:45:27,494
2023-11-14 13:47:34,490
2023-11-14 13:49:41,495
2023-11-14 13:51:48,492
2023-11-14 13:53:55,488
2023-11-14 13:56:02,491
2023-11-14 13:58:09,489
2023-11-14 14:00:16,485
2023-11-14 14:02:23,481
2023-11-14 14:04:30,482
2023-11-14 14:06:37,486
2023-11-14 14:08:44,485
2023-11-14 14:10:51,486
2023-11-14 14:12:58,484
2023-11-14 14:15:05,488
2023-11-14 14:17:12,484
2023-11-14 14:19:19,483
2023-11-14 14:21:26,486
2023-11-14 14:23:33,493
2023-11-14 14:25:40,491
2023-11-14 14:27:47,495
2023-11-14 14:29:54,491
2023-11-14 14:32:02,490
2023-11-14 14:34:09,491
2023-11-14 14:36:16,492
2023-11-14 14:38:23,493
2023-11-14 14:40:30,493
2023-11-14 14:42:37,496
